,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
288,649,540.6299096490002,0.8337299660603089,0.3393599698713152,0.10460645907407759,0.13963716350811792
289,650,545.7599096490003,0.659179805862562,0.2669628593672516,0.06694456474464992,0.10126071522678773
290,651,550.889909649,0.5040105953910252,0.21300721651488866,0.05876555216546389,0.10066521150814296
291,652,556.019909649,0.4780259609090995,0.14989471695461096,0.04611168542304054,0.14209423926391937
292,653,561.1499096490002,0.5684056782676484,0.18461859809916387,0.046694672620066366,0.5505765970703228
293,654,566.2799096490003,0.9271074606093581,0.1627360864378121,0.22516259813407288,0.09518898099959322
294,655,571.4099096489999,0.794951598286257,0.022625018261036717,0.23038509289298514,0.1014395571972003
295,656,576.539909649,0.7392196185446909,0.019929543679403076,0.21346343459769646,0.11192126744953806
296,657,581.6699096490001,0.7333082179720353,0.023738080265780642,0.20554927733059633,0.11660575710490391
297,658,586.7999096490003,0.7008740689081341,0.02655763746567607,0.2107409359836214,0.11690453678579593
298,659,591.9299096489999,0.956692112458575,0.0550026323267614,0.09178656327988387,0.157933589746451
299,660,597.059909649,0.5623050780271037,0.06976970038646547,0.2354449953006811,0.09495615205059128
300,661,602.1899096490001,0.866358679686162,0.08705329948820487,0.0985504761520377,0.15631592943402764
301,662,607.3199096490002,0.590870790063595,0.15360938766146914,0.21499007440630355,0.09026735029485056
302,663,612.4499096489999,0.7127768459124881,0.11809109714809765,0.18242610753798172,0.0942339719629355
303,663,612.4499096489999,0.7127768459124881,0.11809109714809765,0.18242610753798172,0.0942339719629355
304,664,617.579909649,0.7340541631745254,0.09583662158854753,0.1825391705550401,0.09398550578816696
305,665,622.7099096490001,0.6574227686131531,0.0923792618003459,0.19527816952841878,0.08931416159516258
306,666,627.8399096490002,0.7698665017016684,0.234754840392699,0.16507951091275547,0.09365832323862376
307,667,632.9699096490003,0.7793161892850089,0.30084553980162515,0.1931193393404668,0.08562763813822814
308,668,638.099909649,0.8491241366698837,0.42276626625067437,0.17808605170094938,0.0861733741433595
309,669,643.2299096490001,0.8464678477354085,0.37439750800528904,0.2014452432537553,0.08115706072003852
310,670,648.3599096490002,0.7895516893787963,0.22725869058098558,0.10462792016910855,0.08681640207456902
311,671,653.4899096490003,0.6941544801178852,0.21685079092009543,0.053169903313226775,0.1028917026344288
312,672,658.619909649,0.6444612394236617,0.013153973354840545,0.2005663566094004,0.07961209413285726
313,673,663.7499096490001,0.7740525757953125,0.015823180674412025,0.1984116867180463,0.08374076343872922
314,674,668.8799096490002,0.8220318411176801,0.013809676174032611,0.1754282758271708,0.09017149972262212
315,675,674.0099096490003,0.8816006761941835,0.05488220181924337,0.18143736535287713,0.08758939749934098
316,676,679.139909649,0.9366241838679763,0.20580642381637446,0.2048584712414382,0.08681353080943671
317,677,684.269909649,0.6964033928091573,0.3433821836136989,0.24712450474918143,0.07789707901914418
318,678,689.3999096490002,0.7271965204759413,0.4534439869877141,0.19258423070883265,0.0989966969461813
319,679,694.5299096490003,0.6458412349287553,0.4371150879712664,0.22894906401608114,0.08579238729473976
320,680,699.6599096489999,0.7302735272636254,0.8528472922498435,0.7659581242779923,0.010306713290488767
321,681,704.789909649,0.536372514599064,0.48588521574415755,1.0977835477204,0.010216085317800007
322,682,709.9199096490001,0.607429697890449,0.26226759193954463,0.8821424285818419,0.0104072832875459
323,683,715.0499096490003,0.7983471310488263,0.010798375825390482,0.14421854137394635,0.09049513530154778
324,684,720.1799096489999,0.983669913411907,0.1385827608659543,0.15529674654271727,0.08383565419116533
325,685,725.309909649,0.4155780962178974,0.4066979370366706,0.02948156563167957,0.08699436878906527
326,686,730.4399096490001,0.36442741528507183,0.441492829878421,0.03218435430239711,0.07645347341386914
327,687,735.5699096490002,0.4434237621585113,0.5903303294492014,0.04514643015608535,0.04021802695921106
328,688,740.6999096489999,0.47184914294575603,0.6705664910805854,0.04279937994880813,0.029212828749294782
329,689,745.829909649,0.451230880647973,0.6787879138331113,0.04392009221861309,0.03419338492188592
330,690,750.9599096490001,0.24830214923262064,0.5717159945792119,0.05415295514746672,0.13149983234986717
331,691,756.0899096490002,0.29622308915910717,0.26377780522693617,0.9742567125616323,0.018523062845479707
332,692,761.2199096490003,0.32202340938119584,0.10375939812153649,0.7695906793413788,0.039551244575483355
333,693,766.349909649,0.4193155758357504,0.49581429805627314,0.0378324603533473,0.10739891128070567
334,694,771.4799096490001,0.4477092169896793,0.486839020526858,0.05308554634798117,0.1925141282939509
335,695,776.6099096490002,0.46251591981792417,0.46234454142765247,0.04031246803630048,0.16326528551482747
336,696,781.7399096490003,0.408210446362032,0.5095483101375882,0.08954817049360092,0.16572370955726556
337,697,786.869909649,0.4572824911730085,0.6668178805369931,0.06395778983232596,0.07500129509381913
338,698,791.9999096490001,0.5167576500367352,0.5992158897740912,0.09479953250075589,0.1442225757868993
339,699,797.1299096490002,0.7049457139076594,0.7944297493389789,0.09371334334069573,0.06428743464620601
340,700,802.2599096490003,0.5911084383216281,0.6791405777256313,0.07268052361631189,0.14503705418967833
341,701,807.389909649,0.6142899107519627,0.7305784624297053,0.08880951004990419,0.14060279860023317
342,702,812.519909649,0.090991949513793,0.14093498351949785,0.09213427213147259,0.14700927742204262
343,702,812.519909649,0.090991949513793,0.14093498351949785,0.09213427213147259,0.14700927742204262
344,703,817.6499096490002,0.24643124215722692,0.23043391910226418,0.01063345095343961,0.16029301833786352
345,704,822.7799096490003,0.17701492197304097,0.10289043618440864,0.012431021588923941,0.6054032487891889
346,705,827.9099096489999,0.018539936563095598,0.06393587011439437,0.05132560633216819,0.08068162248539072
347,706,833.039909649,0.1459524220162354,0.4635325575220712,0.010152236723051718,0.010013329137270056
348,707,838.1699096490001,0.0493453529612746,0.2274985752973829,0.0387689467086264,1.950006405032574
349,708,843.2999096490003,0.12990233677081459,0.29302902634443045,0.012517050483680273,0.5069518167250499
350,709,848.4299096489999,0.3061341755616497,0.6765256473890686,0.02754997965656382,0.11724592112180222
351,710,853.559909649,0.38643297500539414,0.5415827808218602,0.23429852659482983,0.5718418596381327
352,711,858.6899096490001,0.6640929595602106,0.8608816689552673,0.18427472924484004,0.20059647663449176
353,712,863.8199096490002,0.4155697922888077,0.39088977683993353,0.026001844444154237,0.07003956272898923
354,713,868.9499096489999,0.9994427681301805,1.0004963353518501,0.2150921856635432,0.10435077802709998
355,714,874.079909649,0.994510378527795,1.0008717205343913,0.20197295674631746,0.10232498619861924
356,715,879.2099096490001,0.951320021074537,0.9768431820715988,0.20599659981968726,0.11874866413248682
357,716,884.3399096490002,0.8878755710007116,1.1091704711688457,0.3318770309753432,0.15332841909771872
358,717,889.4699096490003,0.7727220519734911,0.8179910317838625,0.13652783507760838,0.21097931195338956
359,718,894.599909649,0.643778129659795,0.7076044827689735,0.0896534707052342,0.20102568444918562
360,719,899.7299096490001,0.04825680663100378,0.11060670315553979,0.01009677873624239,1.987833744291469
361,720,904.8599096490002,0.03857126757320158,0.15912856614213652,1.0633730907976902,1.9999999865025375
362,721,909.9899096490003,0.13881349226660458,0.1730373819119581,0.06877927739855837,1.9912899192408202
363,722,915.119909649,0.1815074804391323,0.018212327073147405,0.012543178859975806,0.7915285639494166
364,723,920.2499096490001,0.9015443524787744,0.04658556066138099,0.06548899879386288,0.1532698690798468
365,724,925.3799096490002,0.17513255925599788,0.03512727691598004,1.1557307290312944,0.046746295909301336
